COCONUT_ID,SMILES,Molecular_Weight,NP_Likeness,QED_Score,Synthetic_Accessibility
CNP0290030.9,O=C(CCC1=CC=C(O)C=C1)C1=C(O)C=C(O)C=C1O[C@@H]1O[C@@H](CO)[C@@H](O)[C@@H](O)[C@H]1O,436.4130000000001,1.801556442746664,0.2875638076723092,3.784671136260293
CNP0155749.3,CC(=O)O[C@@H]1[C@@H](O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)[C@H](O[C@H]2CC[C@]34C[C@]35CC[C@]3(C)[C@@H]([C@@]6(C)CC[C@@H](C(C)(C)O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)O6)[C@@H](O)C[C@@]3(C)[C@@H]5C[C@H](O)[C@H]4C2(C)C)OC[C@H]1O,973.1600000000007,2.7289193698270493,0.1029705665523168,7.376200537080268
CNP0179649.0,COC1=CC=C2C(C)=C(C3=CC=C4OCCOC4=C3)C(=O)OC2=C1,324.33200000000005,-0.1509935634689332,0.674802841836485,2.2092709310803187
CNP0199058.0,COC(=O)C1=C(C)OC2=CC(Br)=C(OCC(=O)C3=CC=C(Cl)C=C3)C=C12,437.6730000000002,-0.9465815747211308,0.4050511312051885,2.2541833356175065
CNP0571938.0,COC1=CC=C(C2=NN3C=CN(CC(=O)NCCC4=CC=CC=C4)C(=O)C3=C2)C=C1,402.4540000000001,-1.5749267343491733,0.5153625848131259,2.228364218414585
CNP0480707.2,CCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCC)OC(=O)CCCCCCCCCCCCC(C)C,793.3119999999996,0.3099870699097326,0.0347065357344585,3.11673852358752
CNP0315395.1,COC1=CC=CC(CN2CCN3C(=O)N(CC4=CC=CC=N4)C[C@H]3C2)=C1,352.43800000000005,-1.5761113598135692,0.8278645431867491,2.773214746617839
CNP0511714.2,O=C1OC[C@]2(O)OC(=O)C3=CC(O)=C(O)C(O)=C3C3=C(O)C(O)=C(O)C4=C3C(=O)O[C@H]([C@@H]3OC(=O)C5=C4C(O)=C(O)C(O)=C5[C@@H]3C3=C(O)C(O)=C(O)C4=C3C(=O)OC[C@@H]3OC(=O)C5=CC(O)=C(O)C(O)=C5C5=C6C(=O)O[C@H]([C@H]7OC(=O)C8=C(C(O)=C(O)C(O)=C8C6=C(O)C(O)=C5O)[C@@H]7[C@@]5(O)OC[C@H](O)[C@@H](O)[C@@H]5O)[C@@H]3OC(=O)C3=CC(O)=C(O)C(O)=C34)[C@@H]2OC(=O)C2=CC(O)=C(O)C(O)=C2C2=C1C=C(O)C(O)=C2O,1999.365000000001,0.7288883367474592,0.0625151438463218,9.081860037737847
CNP0178432.2,C[C@@H]1CC[C@]2(OC1)O[C@@H]1C[C@@H]3[C@H]4CC=C5C[C@@H](O[C@H]6O[C@@H](CO)[C@H](O[C@H]7O[C@@H](CO)[C@H](O)[C@@H](O[C@H]8OC[C@H](O)[C@@H](O)[C@@H]8O)[C@@H]7O[C@H]7O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]7O)[C@@H](O)[C@@H]6O)CC[C@]5(C)[C@@H]4CC[C@@]3(C)[C@@H]1[C@H]2C,1033.1680000000001,2.1862797794111906,0.0964411514246027,7.142741698167004
CNP0018024.0,CNC1=CC=C(NCCCCNC2=CC=C(NC)C=C2)C=C1,298.434,-0.3625208735757682,0.5270288185491127,1.8732699904385357
CNP0160797.4,COC1=C2CN3CC[C@]4(C2=CC2=C1OCO2)[C@@H]3CC[C@H](O)[C@@H]4O,319.357,2.3282271505076566,0.7964741780132063,5.025267437382607
CNP0148065.1,COC1=CC=C2C(C)=C(CC(=O)N3CCC[C@H](C(=O)O)C3)C(=O)OC2=C1OC,389.40400000000017,-0.466538209596782,0.7795006536881944,2.8367210051924108
